CN200880123622.6,1,0.03125,0.020833333,0,0,0,0,0,0,0,0.1,1,1,0.083333333,0.333333333,0.4,0.078947368,0.166666667,1,0,1,0.222222222,0.428571429,0.4,0.45,1,0.066420664,0.5,0,1,0.041666667,0,0,1
CN200680050523.0,1,0.0125,0,0,0,0,0,0.035714286,0.052631579,0,0.05,1,1,0,0,0,0.052631579,0.166666667,1,0,1,0.333333333,0.428571429,0.3,0.65,0,0.025830258,0.5,0,1,0.166666667,0,0,1
CN200820099592.7,1,0.016666667,0.041666667,0,0,0,0,0,0,0,0.1,0.5,0,0.027777778,0,0,0,0,0,0,0,0.111111111,0.071428571,0,0.5,0,0.036900369,1,0,1,0.5,0,0,1
CN200920038501.3,1,0.0125,0.03125,0,0,0,0,0.035714286,0.052631579,0,0.05,0.5,0,0,0,0,0,0,0,0,0,0.111111111,0.071428571,0,0.5,0,0.025830258,0.5,0,1,0.041666667,0,0,1
CN200710145284.3,1,0.020833333,0,0,0,0,0,0,0,0,0.05,1,1,0.138888889,0,0.2,0,0,0,0,0,0,0.214285714,0.3,0.6,0,0.029520295,0.5,0,1,0,0,0,0.6
CN200810000148.X,1,0.029166667,0.0625,0,0,0,0,0,0,0,0,1,1,0,0,0,0.00877193,0,0,0,0,0.111111111,0.214285714,0.3,0.55,1,0.04797048,0.5,0,1,0.25,0,0,1
CN200680001059.6,1,0.152083333,0.125,0,0,0,0,0.035714286,0.052631579,0,0,1,1,0.083333333,0,0.2,0.149122807,0.404761905,1,0,1,0.222222222,0.5,0.5,0.65,1,0.084870849,0.5,0,1,0.041666667,0,0,1
CN200710064800.X,1,0.064583333,0,0,0,0,0,0.071428571,0.105263158,0,0.1,1,1,0.083333333,0,0.2,0,0,0,0,0,0.222222222,0.428571429,0.5,0.6,0,0.033210332,0.5,0,1,0.041666667,0,0,1
CN200710018622.7,1,0.016666667,0,0,0,0,0,0.035714286,0.052631579,0,0,1,1,0.222222222,0.333333333,0.4,0,0,0,0,0,0.111111111,0.285714286,0.3,0.6,0,0.036900369,0.5,0,1,0.208333333,0,0,1
CN200480035412.3,1,0.485416667,0,0,0,0,0,0.071428571,0.105263158,0,0.05,1,1,0.027777778,0.333333333,0.2,0.026315789,0.071428571,1,1,1,0.222222222,0.571428571,0.5,0.75,1,0.095940959,0.5,0,1,0.416666667,0.25,0,1
CN200510130348.3,1,0.03125,0.083333333,0,0,0,0,0,0,0,0,1,1,0.027777778,0.333333333,0.2,0.00877193,0.023809524,0,0,0,0.222222222,0.214285714,0.1,0.65,0,0.033210332,0.5,0,1,0.083333333,0.25,0,1
CN200580009462.9,1,0.083333333,0.020833333,0,0,0,0,0,0,0,0,1,1,0.111111111,0.333333333,0.2,0.01754386,0.047619048,1,0,1,0.222222222,0.428571429,0.4,0.45,1,0.081180812,0,0,1,0.166666667,0,0,1
CN02822584.8,1,0.272916667,0,0,0,0,0,0.071428571,0.105263158,0,0,1,1,0.361111111,0.333333333,0.6,0.271929825,0.619047619,1,1,1,0.222222222,0.285714286,0.2,0.8,1,0.158671587,0.5,0,1,0.25,0,0,0.6
CN200410039010.2,1,0.083333333,0,0,0,0,0,0.071428571,0.105263158,0,0,1,1,0.25,0,0.2,0,0,0,0,0,0.222222222,0.214285714,0.1,0.75,0,0.036900369,0.5,0,1,0,0,0,1
CN200410039499.3,1,0.020833333,0,0,0,0,0,0,0,0,0,1,1,0.111111111,0,0.2,0,0,0,0,0,0.222222222,0.142857143,0.1,0.6,0,0.025830258,0,0,1,0.041666667,0.25,0.25,1
CN01819578.4,1,0.045833333,0.052083333,0,0,0,0,0.071428571,0,0.111111111,0,1,1,0,0,0,0.087719298,0.214285714,1,0,1,0.222222222,0.285714286,0.2,0.85,1,0.055350554,0.5,0,1,0.125,0,0,1
CN03137427.1,1,0.020833333,0,0,0,0,0,0.035714286,0.052631579,0,0,1,1,0.111111111,0.333333333,0.4,0,0,0,0,0,0,0.142857143,0.2,0.8,0,0.036900369,0.5,0,1,0,0,0,1
CN00810537.5,1,0.041666667,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.122807018,0.30952381,1,0,1,0.222222222,0.357142857,0.3,0.95,1,0.05904059,0.5,0,1,0.041666667,0,0,0.6
CN01108416.2,1,0.016666667,0,0,0,0,0,0,0,0,0,1,1,0.055555556,0,0.2,0,0,0,0,0,0.222222222,0.357142857,0.3,0.5,0,0.033210332,0,0,1,0.291666667,0,0,1
CN96198889.4,1,0.05625,0,0,0,0,0,0.071428571,0.105263158,0,0,1,1,0,0,0,0.070175439,0.214285714,1,0,1,0.222222222,0.357142857,0.3,1,0,0.129151292,1,0,1,0.166666667,0,0,1
CN94115186.7,1,0.041666667,0.083333333,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.111111111,0.428571429,0.5,1,0,0.014760148,1,0,1,0.208333333,0,0,0.8
CN201310100838.3,1,0.297916667,0.302083333,0,0,0,0,0,0,0,0.05,1,1,0.277777778,0.666666667,0.8,0.280701754,0.571428571,1,1,1,0.555555556,0.5,0.2,0.55,1,0.118081181,0.5,0,1,0.458333333,0.25,0.25,1
CN201310452318.9,1,0.010416667,0.010416667,0.090909091,0.454545455,0.5,0,0,0,0,0.05,1,1,0,0,0,0,0,0,0,0,0,0.214285714,0.2,0.3,0,0.029520295,0.5,0,1,0.291666667,0.25,0.5,1
CN201180053127.4,1,0.3125,0,0,0.090909091,0.1,0,0,0,0,0.05,1,1,0.055555556,0.333333333,0.2,0.078947368,0.19047619,0,0,1,0.222222222,0.214285714,0.2,0.3,1,0.118081181,0.5,0,1,0.458333333,0,0,0.6
CN201210446928.3,1,0.010416667,0,0,0.181818182,0.1,0.125,0,0,0,0.05,1,1,0,0,0,0,0,0,0,0,0,0.142857143,0.2,0.25,0,0.033210332,0.5,0,1,0.208333333,0,0,1
CN201220233073.1,1,0.008333333,0.010416667,0,0,0,0,0,0,0,0.05,0.5,0,0,0,0,0,0,0,0,0,0.111111111,0.071428571,0,0.35,0,0.003690037,0.5,0,1,0.041666667,0,0,1
CN201080027074.4,1,0.033333333,0.020833333,0.363636364,0.454545455,0.2,0.375,0.035714286,0.052631579,0,0.05,1,1,0.027777778,0,0.2,0.157894737,0.404761905,0,0,1,0.222222222,0.5,0.5,0.45,1,0.05904059,0.5,0,0,0.041666667,0,0,0.6
CN201010548054.3,1,0.01875,0,0.090909091,0.181818182,0.1,0.125,0,0,0,0.05,1,1,0.055555556,0,0,0,0,0,0,0,0.222222222,0.285714286,0.2,0.35,0,0.05904059,0.5,0,1,0.125,0,0.25,1
CN201210226440.X,1,0.01875,0,0,0.272727273,0.3,0,0,0,0,0.05,1,1,0.166666667,0.666666667,0.8,0,0,0,0,0,0,0.142857143,0.1,0.35,0,0.025830258,0.5,0,1,0.041666667,0.25,0,1
CN200910170305.6,1,0.014583333,0,0,0,0,0,0.035714286,0.052631579,0,0.05,1,1,0.055555556,0,0.2,0,0,0,0,0,0.222222222,0.214285714,0.2,0.5,0,0.029520295,0.5,0,1,0.041666667,0,0.25,1
CN201010576837.2,1,0.054166667,0,0,0,0,0,0,0,0,0,1,1,0.166666667,0.333333333,0.4,0,0,0,0,0,0.444444444,0.428571429,0.1,0.6,0,0.025830258,0.5,0,1,0.041666667,0,0,1
CN201110201548.9,1,0.016666667,0,0,0.363636364,0.4,0,0.035714286,0.052631579,0,0.05,1,1,0.111111111,0,0.2,0,0,0,0,0,0,0.142857143,0.1,0.4,0,0.025830258,0.5,0,1,0.375,0,0,1
CN201010199919.X,1,0.016666667,0,0.181818182,0.090909091,0,0.125,0.035714286,0.052631579,0,0.05,1,1,0.194444444,0,0,0,0,0,0,0,0.222222222,0.285714286,0.2,0.4,0,0.036900369,0.5,0,1,0.125,0,0.25,1
CN201010157785.5,1,0.027083333,0,0.090909091,0.272727273,0.3,0,0.035714286,0.052631579,0,0.05,1,1,0.166666667,0.333333333,0.6,0,0,0,0,0,0.222222222,0.428571429,0.5,0.45,0,0.029520295,0.5,0,1,0.333333333,0,0,1
CN200810122765.7,1,0.016666667,0.03125,0,0,0,0,0.035714286,0.052631579,0,0.05,1,1,0.138888889,0,0,0,0,0,0,0,0.222222222,0.214285714,0.2,0.55,0,0.036900369,0.5,0,1,0.166666667,0,0.25,1
CN200880015894.4,1,0.108333333,0,0.181818182,0.272727273,0,0.375,0.035714286,0.052631579,0,0.05,1,1,0.111111111,0.333333333,0.2,0.219298246,0.380952381,1,0,1,0.222222222,0.428571429,0.4,0.55,1,0.095940959,0.5,0,1,0.291666667,0,0,1
CN200910225156.9,1,0.045833333,0.041666667,0,0,0,0,0.035714286,0.052631579,0,0,1,1,0.138888889,0.333333333,0.4,0,0,0,0,0,0.111111111,0.214285714,0.3,0.45,0,0.055350554,0.5,0,1,0.166666667,0,0,1
CN200880009361.5,1,0.322916667,0.302083333,0,0,0,0,0.035714286,0.052631579,0,0.05,1,1,0.083333333,0.666666667,0.4,0.280701754,0.571428571,1,1,1,0.222222222,0.428571429,0.4,0.55,1,0.3099631,0.5,0,1,0.458333333,0.25,0.25,1
CN200810018656.0,1,0.010416667,0,0,0,0,0,0,0,0,0,1,1,0.055555556,0.333333333,0.4,0,0,0,0,0,0.222222222,0.285714286,0.3,0.55,0,0.011070111,0.5,0,1,0.25,0,0,1
CN200780030443.3,1,0.0875,0.0625,0,0,0,0,0.035714286,0.052631579,0,0.05,1,1,0.055555556,0.333333333,0.2,0.175438596,0.261904762,1,1,1,0.222222222,0.5,0.5,0.6,1,0.092250923,0.5,0,1,0.125,0,0,1
CN200810049338.0,1,0.01875,0.083333333,0,0,0,0,0.035714286,0.052631579,0,0.05,1,1,0.027777778,0,0,0,0,0,0,0,0.111111111,0.285714286,0.3,0.55,0,0.022140221,0.5,0,1,0.083333333,0,0,0.8
CN200710133476.2,1,0.014583333,0,0,0,0,0,0,0,0,0,1,1,0.111111111,0.333333333,0.4,0,0,0,0,0,0.111111111,0.214285714,0.2,0.5,0,0.029520295,0.5,0,1,0,0,0,1
CN200710055442.6,1,0.0125,0,0,0,0,0,0,0,0,0.05,1,1,0.055555556,0.333333333,0.2,0,0,0,0,0,0.222222222,0.285714286,0.3,0.6,0,0.018450185,0.5,0,1,0,0,0,1
CN200580013391.X,1,0.15625,0,0,0,0,0,0.035714286,0.052631579,0,0,1,1,0.055555556,0.333333333,0.4,0.315789474,0.642857143,1,1,1,0.222222222,0.357142857,0.3,0.7,1,0.099630996,0.5,0,1,0.25,0,0,0.6
CN200610113836.8,1,0.039583333,0,0,0,0,0,0.035714286,0.052631579,0,0,1,1,0.083333333,0,0.2,0,0,0,0,0,0,0.285714286,0.3,0.65,0,0.025830258,0.5,0,1,0,0,0,1
CN200480011407.9,1,0.04375,0.041666667,0,0,0,0,0.035714286,0,0.055555556,0,1,1,0.111111111,0.333333333,0.6,0.122807018,0.285714286,1,0,1,0.111111111,0.214285714,0.2,0.7,1,0.04797048,0.5,0,1,0.125,0,0,1
CN02828112.8,1,0.0625,0,0,0,0,0,0,0,0,0,1,1,0.083333333,0,0,0.236842105,0.5,1,0,1,0.222222222,0.428571429,0.4,0.8,1,0.077490775,0.5,0,1,0.083333333,0,0,1
CN200410050749.3,1,0.01875,0,0,0,0,0,0,0,0,0,1,1,0.027777778,0,0.2,0,0,0,0,0,0.111111111,0.214285714,0.2,0.75,0,0.014760148,0.5,0,1,0,0,0,0.6
CN03820417.7,1,0.104166667,0,0,0,0,0,0.035714286,0.052631579,0,0,1,1,0,0,0,0.122807018,0.333333333,1,0,1,0.222222222,0.285714286,0.2,0.8,1,0.143911439,0.5,0,1,0.291666667,0,0,1
CN200410033878.1,1,0.033333333,0.052083333,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.111111111,0.285714286,0.3,0.75,0,0.033210332,0.5,0,1,0.166666667,0,0.25,0.6
CN02816596.9,1,0.045833333,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.184210526,0.333333333,1,0,1,0.222222222,0.285714286,0.1,0.85,1,0.088560886,0.5,0,1,0.125,0,0,0.6
CN03110364.2,1,0.06875,0.125,0,0,0,0,0,0,0,0,1,1,0.138888889,0.666666667,0.6,0.201754386,0.30952381,0,1,1,0.888888889,0.928571429,0.6,1,1,0.095940959,1,0,1,0,0,0,1
CN02138212.3,1,0.010416667,0,0,0,0,0,0.035714286,0.052631579,0,0,1,1,0,0,0,0,0,0,0,0,0.222222222,0.214285714,0.2,0.5,0,0.022140221,0,0,1,0.166666667,0,0,0.6
CN01807605.X,1,0.022916667,0,0,0,0,0,0.035714286,0,0.055555556,0.05,1,1,0,0,0,0.061403509,0.119047619,1,0,1,0.222222222,0.285714286,0.2,0.9,1,0.084870849,0.5,0,1,0,0,0,1
CN01809586.0,1,0.064583333,0.020833333,0,0,0,0,0,0,0,0,1,1,0.083333333,0,0.6,0.114035088,0.285714286,1,1,1,0.222222222,0.357142857,0.3,0.75,1,0.081180812,0,0,1,0.041666667,0,0,1
CN00810856.0,1,0.054166667,0.09375,0,0,0,0,0.035714286,0.052631579,0,0,1,1,0,0,0,0.131578947,0.30952381,1,1,1,0.222222222,0.357142857,0.3,0.65,1,0.040590406,0,0,1,0.083333333,0,0,1
CN99806176.X,1,0.054166667,0.125,0,0,0,0,0,0,0,0,1,1,0,0,0,0.105263158,0.261904762,1,1,1,0.222222222,0.428571429,0.4,1,1,0.05904059,0.5,0,1,0,0,0,1
CN99804188.2,1,0.31875,0.135416667,0,0,0,0,0,0,0,0,1,1,0.222222222,0.666666667,0.4,1,0.547619048,1,1,1,0.222222222,0.428571429,0.4,1,1,0.180811808,0.5,0,1,0.083333333,0,0,1
CN95192009.X,1,0.0125,0,0,0,0,0,0,0,0,0,1,1,0.083333333,0.666666667,0.4,0.096491228,0.261904762,1,1,1,0.222222222,0.357142857,0.3,1,1,0.051660517,1,0,1,0,0,0,1
CN201320449695.2,1,0.008333333,0.010416667,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0.022140221,0.5,0,1,0.083333333,0,0,1
CN201320123822.X,1,0.008333333,0.010416667,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0.018450185,0.5,0,1,0,0,0,1
CN201230511775.7,1,0.010416667,0.0625,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.35,0,0,0.5,0,1,0.083333333,0,0,1
